7110215	pi2(1880)+	0	1.874	5	-1	0	1	0	0	0	0	0.237	0
7110115	pi2(1880)0	0	1.874	5	-1	0	0	0	0	0	0	0.237	0
9030213	rho(1900)+	0	1.886	3	-1	0	1	0	0	0	0	0.077	0
9030113	rho(1900)0	0	1.886	3	-1	0	0	0	0	0	0	0.077	0
9040225	f2(1910)	0	1.9	5	-1	0	0	0	0	0	0	0.167	0
7110211	a0(1950)+	0	1.931	1	-1	0	1	0	0	0	0	0.271	0
7110111	a0(1950)0	0	1.931	1	-1	0	0	0	0	0	0	0.271	0
9050225	f2(1950)	0	1.936	5	-1	0	0	0	0	0	0	0.464	0
9020321	K0*(1950)+	0	1.945	1	-1	0	1	1	0	1	0	0.201	0
9020311	K0*(1950)0	0	1.945	1	-1	0	0	1	0	1	0	0.201	0
7210215	pi2(2005)+	0	1.963	5	-1	0	1	0	0	0	0	0.37	0
7210115	pi2(2005)0	0	1.963	5	-1	0	0	0	0	0	0	0.37	0
219	a4(1970)+	0	1.967	9	-1	0	1	0	0	0	0	0.324	0
119	a4(1970)0	0	1.967	9	-1	0	0	0	0	0	0	0.324	0
9000217	rho3(1990)+	0	1.982	7	-1	0	1	0	0	0	0	0.188	0
9000117	rho3(1990)0	0	1.982	7	-1	0	0	0	0	0	0	0.188	0
9050221	f0(2020)	0	1.992	1	-1	0	0	0	0	0	0	0.442	0
9010325	K2*(1980)+	0	1.995	5	-1	0	1	1	0	1	0	0.349	0
9010315	K2*(1980)0	0	1.995	5	-1	0	0	1	0	1	0	0.349	0
9060225	f2(2010)	0	2.011	5	-1	0	0	0	0	0	0	0.202	0
229	f4(2050)	0	2.018	9	-1	0	0	0	0	0	0	0.237	0
9060221	f0(2100)	0	2.086	1	-1	0	0	0	0	0	0	0.284	0
9010215	pi2(2100)+	0	2.09	5	-1	0	1	0	0	0	0	0.625	0
9010115	pi2(2100)0	0	2.09	5	-1	0	0	0	0	0	0	0.625	0
9040213	rho(2150)+	0	2.15	3	-1	0	1	0	0	0	0	0.254	0
9040113	rho(2150)0	0	2.15	3	-1	0	0	0	0	0	0	0.254	0
9070225	f2(2150)	0	2.157	5	-1	0	0	0	0	0	0	0.152	0
7200333	phi(2170)	0	2.159	3	-1	0	0	0	0	0	0	0.137	0
9070221	f0(2200)	0	2.187	1	-1	0	0	0	0	0	0	0.207	0
9010217	rho3(2250)+	0	2.2	7	-1	0	1	0	0	0	0	0.158	0
9010117	rho3(2250)0	0	2.2	7	-1	0	0	0	0	0	0	0.158	0
9080221	eta(2225)	0	2.221	1	-1	0	0	0	0	0	0	0.185	0
9000229	fJ(2220)	0	2.2311	5	-1	0	0	0	0	0	0	0.023	0
9020325	K2(2250)+	0	2.247	5	-1	0	1	1	0	1	0	0.18	0
9020315	K2(2250)0	0	2.247	5	-1	0	0	1	0	1	0	0.18	0
329	K4*(2045)+	0	2.25	9	-1	0	1	1	0	1	0	0.199	0
319	K4*(2045)0	0	2.25	9	-1	0	0	1	0	1	0	0.199	0
9080225	f2(2300)	0	2.297	5	-1	0	0	0	0	0	0	0.149	0
9010229	f4(2300)	0	2.32	9	-1	0	0	0	0	0	0	0.25	0
9010327	K3(2320)+	0	2.324	7	-1	0	1	1	0	1	0	0.15	0
9010317	K3(2320)0	0	2.324	7	-1	0	0	1	0	1	0	0.15	0
7030331	f0(2330)	0	2.324	1	-1	0	0	0	0	0	0	0.194	0
8000211	rho5(2350)+	0	2.33	11	-1	0	1	0	0	0	0	0.4	0
8000111	rho5(2350)0	0	2.33	11	-1	0	0	0	0	0	0	0.4	0
7300221	X(2370)	0	2.3416	1	-1	0	0	0	0	0	0	0.117	0
9090225	f2(2340)	0	2.345	5	-1	0	0	0	0	0	0	0.322	0
8200323	K5*(2380)+	0	2.382	11	-1	0	1	1	0	1	0	0.178	0
8200313	K5*(2380)0	0	2.382	11	-1	0	0	1	0	1	0	0.178	0
8000223	f6(2510)	0	2.465	13	-1	0	0	0	0	0	0	0.255	0
9000329	K4(2500)+	0	2.49	9	-1	0	1	1	0	1	0	0.25	0
9000319	K4(2500)0	0	2.49	9	-1	0	0	1	0	1	0	0.25	0

2212	p	1	0.9382720813	2	1	1	1	0	0	0	0	0	0
2112	n	1	0.9395654133	2	1	1	0	0	0	0	0	0	0
12212	N(1440)+	0	1.44	2	1	1	1	0	0	0	0	0.35	0
12112	N(1440)0	0	1.44	2	1	1	0	0	0	0	0	0.35	0
2124	N(1520)+	0	1.515	4	1	1	1	0	0	0	0	0.11	0
1214	N(1520)0	0	1.515	4	1	1	0	0	0	0	0	0.11	0
22212	N(1535)+	0	1.53	2	1	1	1	0	0	0	0	0.15	0
22112	N(1535)0	0	1.53	2	1	1	0	0	0	0	0	0.15	0
32212	N(1650)+	0	1.65	2	1	1	1	0	0	0	0	0.125	0
32112	N(1650)0	0	1.65	2	1	1	0	0	0	0	0	0.125	0
2216	N(1675)+	0	1.675	6	1	1	1	0	0	0	0	0.145	0
2116	N(1675)0	0	1.675	6	1	1	0	0	0	0	0	0.145	0
12216	N(1680)+	0	1.685	6	1	1	1	0	0	0	0	0.12	0
12116	N(1680)0	0	1.685	6	1	1	0	0	0	0	0	0.12	0
42212	N(1710)+	0	1.71	2	1	1	1	0	0	0	0	0.14	0
42112	N(1710)0	0	1.71	2	1	1	0	0	0	0	0	0.14	0
32124	N(1720)+	0	1.72	4	1	1	1	0	0	0	0	0.25	0
31214	N(1720)0	0	1.72	4	1	1	0	0	0	0	0	0.25	0
22124	N(1700)+	0	1.72	4	1	1	1	0	0	0	0	0.2	0
21214	N(1700)0	0	1.72	4	1	1	0	0	0	0	0	0.2	0
9812124	N(1875)+	0	1.875	4	1	1	1	0	0	0	0	0.2	0
9811214	N(1875)0	0	1.875	4	1	1	0	0	0	0	0	0.2	0
9852212	N(1880)+	0	1.88	2	1	1	1	0	0	0	0	0.3	0
9852112	N(1880)0	0	1.88	2	1	1	0	0	0	0	0	0.3	0
9822216	N(1860)+	0	1.89	6	1	1	1	0	0	0	0	0.247	0
9822116	N(1860)0	0	1.89	6	1	1	0	0	0	0	0	0.247	0
9862212	N(1895)+	0	1.895	2	1	1	1	0	0	0	0	0.12	0
9862112	N(1895)0	0	1.895	2	1	1	0	0	0	0	0	0.12	0
9842124	N(1900)+	0	1.92	4	1	1	1	0	0	0	0	0.2	0
9841214	N(1900)0	0	1.92	4	1	1	0	0	0	0	0	0.2	0
9832216	N(2000)+	0	2.0	6	1	1	1	0	0	0	0	0.294	0
9832116	N(2000)0	0	2.0	6	1	1	0	0	0	0	0	0.294	0
9812128	N(1990)+	0	2.02	8	1	1	1	0	0	0	0	0.3	0
9811218	N(1990)0	0	2.02	8	1	1	0	0	0	0	0	0.3	0
9852124	N(2040)+	0	2.054	4	1	1	1	0	0	0	0	0.197	0
9851214	N(2040)0	0	2.054	4	1	1	0	0	0	0	0	0.197	0
9872212	N(2100)+	0	2.1	2	1	1	1	0	0	0	0	0.26	0
9872112	N(2100)0	0	2.1	2	1	1	0	0	0	0	0	0.26	0
9842216	N(2060)+	0	2.1	6	1	1	1	0	0	0	0	0.4	0
9842116	N(2060)0	0	2.1	6	1	1	0	0	0	0	0	0.4	0
9862124	N(2120)+	0	2.12	4	1	1	1	0	0	0	0	0.3	0
9861214	N(2120)0	0	2.12	4	1	1	0	0	0	0	0	0.3	0
2128	N(2190)+	0	2.18	8	1	1	1	0	0	0	0	0.4	0
1218	N(2190)0	0	2.18	8	1	1	0	0	0	0	0	0.4	0
9902218	N(2220)+	0	2.25	10	1	1	1	0	0	0	0	0.4	0
9902118	N(2220)0	0	2.25	10	1	1	0	0	0	0	0	0.4	0
9912218	N(2250)+	0	2.28	10	1	1	1	0	0	0	0	0.5	0
9912118	N(2250)0	0	2.28	10	1	1	0	0	0	0	0	0.5	0
9882212	N(2300)+	0	2.3	2	1	1	1	0	0	0	0	0.34	0
9882112	N(2300)0	0	2.3	2	1	1	0	0	0	0	0	0.34	0
9852216	N(2570)+	0	2.57	6	1	1	1	0	0	0	0	0.25	0
9852116	N(2570)0	0	2.57	6	1	1	0	0	0	0	0	0.25	0
9902212	N(2600)+	0	2.6	12	1	1	1	0	0	0	0	0.65	0
9902112	N(2600)0	0	2.6	12	1	1	0	0	0	0	0	0.65	0
9902214	N(2700)+	0	2.612	14	1	1	1	0	0	0	0	0.35	0
9902114	N(2700)0	0	2.612	14	1	1	0	0	0	0	0	0.35	0
3122	Lambda	1	1.115683	2	1	1	0	-1	0	1	0	0	0
13122	Lambda(1405)	0	1.4051	2	1	1	0	-1	0	1	0	0.0505	0
3124	Lambda(1520)	0	1.523	4	1	1	0	-1	0	1	0	0.01573	0
23122	Lambda(1600)	0	1.6	2	1	1	0	-1	0	1	0	0.2	0
33122	Lambda(1670)	0	1.674	2	1	1	0	-1	0	1	0	0.03	0
13124	Lambda(1690)	0	1.69	4	1	1	0	-1	0	1	0	0.07	0
9863122	Lambda(1710)	0	1.713	2	1	1	0	-1	0	1	0	0.18	0
53122	Lambda(1810)	0	1.79	2	1	1	0	-1	0	1	0	0.11	0
43122	Lambda(1800)	0	1.8	2	1	1	0	-1	0	1	0	0.2	0
3126	Lambda(1820)	0	1.82	6	1	1	0	-1	0	1	0	0.08	0
13126	Lambda(1830)	0	1.825	6	1	1	0	-1	0	1	0	0.09	0
23124	Lambda(1890)	0	1.89	4	1	1	0	-1	0	1	0	0.12	0
9873122	Lambda(2000)	0	2.0	2	1	1	0	-1	0	1	0	0.19	0
9833124	Lambda(2050)	0	2.056	4	1	1	0	-1	0	1	0	0.493	0
9843124	Lambda(2070)	0	2.07	4	1	1	0	-1	0	1	0	0.37	0
9833126	Lambda(2080)	0	2.082	6	1	1	0	-1	0	1	0	0.181	0
9813128	Lambda(2085)	0	2.084	8	1	1	0	-1	0	1	0	0.155	0
23126	Lambda(2110)	0	2.09	6	1	1	0	-1	0	1	0	0.25	0
3128	Lambda(2100)	0	2.1	8	1	1	0	-1	0	1	0	0.2	0
9853124	Lambda(2325)	0	2.325	4	1	1	0	-1	0	1	0	0.168	0
9903128	Lambda(2350)	0	2.35	10	1	1	0	-1	0	1	0	0.15	0
3222	Sigma+	1	1.18937	2	1	1	1	-1	0	1	0	0	0
3212	Sigma0	1	1.192642	2	1	1	0	-1	0	1	0	0	0
3112	Sigma-	1	1.197449	2	1	1	-1	-1	0	1	0	0	0
3224	Sigma(1385)+	0	1.3828	4	1	1	1	-1	0	1	0	0.036	0
3214	Sigma(1385)0	0	1.3837	4	1	1	0	-1	0	1	0	0.036	0
3114	Sigma(1385)-	0	1.3872	4	1	1	-1	-1	0	1	0	0.0394	0
9833224	Sigma(1580)+	0	1.58	4	1	1	1	-1	0	1	0	0.013	0
9833214	Sigma(1580)0	0	1.58	4	1	1	0	-1	0	1	0	0.013	0
9833114	Sigma(1580)-	0	1.58	4	1	1	-1	-1	0	1	0	0.013	0
9833222	Sigma(1620)+	0	1.62	2	1	1	1	-1	0	1	0	0.07	0
9833212	Sigma(1620)0	0	1.62	2	1	1	0	-1	0	1	0	0.07	0
9833112	Sigma(1620)-	0	1.62	2	1	1	-1	-1	0	1	0	0.07	0
13222	Sigma(1660)+	0	1.66	2	1	1	1	-1	0	1	0	0.2	0
13212	Sigma(1660)0	0	1.66	2	1	1	0	-1	0	1	0	0.2	0
13112	Sigma(1660)-	0	1.66	2	1	1	-1	-1	0	1	0	0.2	0
13224	Sigma(1670)+	0	1.675	4	1	1	1	-1	0	1	0	0.07	0
13214	Sigma(1670)0	0	1.675	4	1	1	0	-1	0	1	0	0.07	0
13114	Sigma(1670)-	0	1.675	4	1	1	-1	-1	0	1	0	0.07	0
23222	Sigma(1750)+	0	1.75	2	1	1	1	-1	0	1	0	0.15	0
23212	Sigma(1750)0	0	1.75	2	1	1	0	-1	0	1	0	0.15	0
23112	Sigma(1750)-	0	1.75	2	1	1	-1	-1	0	1	0	0.15	0
3226	Sigma(1775)+	0	1.775	6	1	1	1	-1	0	1	0	0.12	0
3216	Sigma(1775)0	0	1.775	6	1	1	0	-1	0	1	0	0.12	0
3116	Sigma(1775)-	0	1.775	6	1	1	-1	-1	0	1	0	0.12	0
9843224	Sigma(1780)+	0	1.78	4	1	1	1	-1	0	1	0	0.2	0
9843214	Sigma(1780)0	0	1.78	4	1	1	0	-1	0	1	0	0.2	0
9843114	Sigma(1780)-	0	1.78	4	1	1	-1	-1	0	1	0	0.2	0
9843222	Sigma(1880)+	0	1.88	2	1	1	1	-1	0	1	0	0.2	0
9843212	Sigma(1880)0	0	1.88	2	1	1	0	-1	0	1	0	0.2	0
9843112	Sigma(1880)-	0	1.88	2	1	1	-1	-1	0	1	0	0.2	0
23224	Sigma(1910)+	0	1.91	4	1	1	1	-1	0	1	0	0.22	0
23214	Sigma(1910)0	0	1.91	4	1	1	0	-1	0	1	0	0.22	0
23114	Sigma(1910)-	0	1.91	4	1	1	-1	-1	0	1	0	0.22	0
13226	Sigma(1915)+	0	1.915	6	1	1	1	-1	0	1	0	0.12	0
13216	Sigma(1915)0	0	1.915	6	1	1	0	-1	0	1	0	0.12	0
13116	Sigma(1915)-	0	1.915	6	1	1	-1	-1	0	1	0	0.12	0
9853222	Sigma(1900)+	0	1.925	2	1	1	1	-1	0	1	0	0.165	0
9853212	Sigma(1900)0	0	1.925	2	1	1	0	-1	0	1	0	0.165	0
9853112	Sigma(1900)-	0	1.925	2	1	1	-1	-1	0	1	0	0.165	0
9853224	Sigma(1940)+	0	1.94	4	1	1	1	-1	0	1	0	0.25	0
9853214	Sigma(1940)0	0	1.94	4	1	1	0	-1	0	1	0	0.25	0
9853114	Sigma(1940)-	0	1.94	4	1	1	-1	-1	0	1	0	0.25	0
9863224	Sigma(2010)+	0	2.005	4	1	1	1	-1	0	1	0	0.178	0
9863214	Sigma(2010)0	0	2.005	4	1	1	0	-1	0	1	0	0.178	0
9863114	Sigma(2010)-	0	2.005	4	1	1	-1	-1	0	1	0	0.178	0
3228	Sigma(2030)+	0	2.03	8	1	1	1	-1	0	1	0	0.18	0
3218	Sigma(2030)0	0	2.03	8	1	1	0	-1	0	1	0	0.18	0
3118	Sigma(2030)-	0	2.03	8	1	1	-1	-1	0	1	0	0.18	0
9823226	Sigma(2070)+	0	2.06	6	1	1	1	-1	0	1	0	0.2	0
9823216	Sigma(2070)0	0	2.06	6	1	1	0	-1	0	1	0	0.2	0
9823116	Sigma(2070)-	0	2.06	6	1	1	-1	-1	0	1	0	0.2	0
9873224	Sigma(2080)+	0	2.09	4	1	1	1	-1	0	1	0	0.17	0
9873214	Sigma(2080)0	0	2.09	4	1	1	0	-1	0	1	0	0.17	0
9873114	Sigma(2080)-	0	2.09	4	1	1	-1	-1	0	1	0	0.17	0
9813228	Sigma(2100)+	0	2.1	8	1	1	1	-1	0	1	0	0.232	0
9813218	Sigma(2100)0	0	2.1	8	1	1	0	-1	0	1	0	0.232	0
9813118	Sigma(2100)-	0	2.1	8	1	1	-1	-1	0	1	0	0.232	0
9863222	Sigma(2160)+	0	2.105	2	1	1	1	-1	0	1	0	0.313	0
9863212	Sigma(2160)0	0	2.105	2	1	1	0	-1	0	1	0	0.313	0
9863112	Sigma(2160)-	0	2.105	2	1	1	-1	-1	0	1	0	0.313	0
9883224	Sigma(2230)+	0	2.24	4	1	1	1	-1	0	1	0	0.345	0
9883214	Sigma(2230)0	0	2.24	4	1	1	0	-1	0	1	0	0.345	0
9883114	Sigma(2230)-	0	2.24	4	1	1	-1	-1	0	1	0	0.345	0
9833226	Sigma(2250)+	0	2.25	6	1	1	1	-1	0	1	0	0.1	0
9833216	Sigma(2250)0	0	2.25	6	1	1	0	-1	0	1	0	0.1	0
9833116	Sigma(2250)-	0	2.25	6	1	1	-1	-1	0	1	0	0.1	0
9893224	Sigma(2455)+	0	2.455	4	1	1	1	-1	0	1	0	0.12	0
9893214	Sigma(2455)0	0	2.455	4	1	1	0	-1	0	1	0	0.12	0
9893114	Sigma(2455)-	0	2.455	4	1	1	-1	-1	0	1	0	0.12	0
9843226	Sigma(2620)+	0	2.62	6	1	1	1	-1	0	1	0	0.2	0
9843216	Sigma(2620)0	0	2.62	6	1	1	0	-1	0	1	0	0.2	0
9843116	Sigma(2620)-	0	2.62	6	1	1	-1	-1	0	1	0	0.2	0
9823228	Sigma(3170)+	0	3.17	8	1	1	1	-1	0	1	0	0.015	0
9823218	Sigma(3170)0	0	3.17	8	1	1	0	-1	0	1	0	0.015	0
9823118	Sigma(3170)-	0	3.17	8	1	1	-1	-1	0	1	0	0.015	0
2224	Delta(1232)++	0	1.232	4	1	1	2	0	0	0	0	0.117	0
2214	Delta(1232)+	0	1.232	4	1	1	1	0	0	0	0	0.117	0
2114	Delta(1232)0	0	1.232	4	1	1	0	0	0	0	0	0.117	0
1114	Delta(1232)-	0	1.232	4	1	1	-1	0	0	0	0	0.117	0
32224	Delta(1600)++	0	1.57	4	1	1	2	0	0	0	0	0.25	0
32214	Delta(1600)+	0	1.57	4	1	1	1	0	0	0	0	0.25	0
32114	Delta(1600)0	0	1.57	4	1	1	0	0	0	0	0	0.25	0
31114	Delta(1600)-	0	1.57	4	1	1	-1	0	0	0	0	0.25	0
2222	Delta(1620)++	0	1.61	2	1	1	2	0	0	0	0	0.13	0
2122	Delta(1620)+	0	1.61	2	1	1	1	0	0	0	0	0.13	0
1212	Delta(1620)0	0	1.61	2	1	1	0	0	0	0	0	0.13	0
1112	Delta(1620)-	0	1.61	2	1	1	-1	0	0	0	0	0.13	0
12224	Delta(1700)++	0	1.71	4	1	1	2	0	0	0	0	0.3	0
12214	Delta(1700)+	0	1.71	4	1	1	1	0	0	0	0	0.3	0
12114	Delta(1700)0	0	1.71	4	1	1	0	0	0	0	0	0.3	0
11114	Delta(1700)-	0	1.71	4	1	1	-1	0	0	0	0	0.3	0
9832222	Delta(1750)++	0	1.716	2	1	1	2	0	0	0	0	0.356	0
9832122	Delta(1750)+	0	1.716	2	1	1	1	0	0	0	0	0.356	0
9831212	Delta(1750)0	0	1.716	2	1	1	0	0	0	0	0	0.356	0
9831112	Delta(1750)-	0	1.716	2	1	1	-1	0	0	0	0	0.356	0
12222	Delta(1900)++	0	1.86	2	1	1	2	0	0	0	0	0.25	0
12122	Delta(1900)+	0	1.86	2	1	1	1	0	0	0	0	0.25	0
11212	Delta(1900)0	0	1.86	2	1	1	0	0	0	0	0	0.25	0
11112	Delta(1900)-	0	1.86	2	1	1	-1	0	0	0	0	0.25	0
2226	Delta(1905)++	0	1.88	6	1	1	2	0	0	0	0	0.33	0
2126	Delta(1905)+	0	1.88	6	1	1	1	0	0	0	0	0.33	0
1216	Delta(1905)0	0	1.88	6	1	1	0	0	0	0	0	0.33	0
1116	Delta(1905)-	0	1.88	6	1	1	-1	0	0	0	0	0.33	0
22222	Delta(1910)++	0	1.9	2	1	1	2	0	0	0	0	0.3	0
22122	Delta(1910)+	0	1.9	2	1	1	1	0	0	0	0	0.3	0
21212	Delta(1910)0	0	1.9	2	1	1	0	0	0	0	0	0.3	0
21112	Delta(1910)-	0	1.9	2	1	1	-1	0	0	0	0	0.3	0
22224	Delta(1920)++	0	1.92	4	1	1	2	0	0	0	0	0.3	0
22214	Delta(1920)+	0	1.92	4	1	1	1	0	0	0	0	0.3	0
22114	Delta(1920)0	0	1.92	4	1	1	0	0	0	0	0	0.3	0
21114	Delta(1920)-	0	1.92	4	1	1	-1	0	0	0	0	0.3	0
2228	Delta(1950)++	0	1.93	8	1	1	2	0	0	0	0	0.285	0
2218	Delta(1950)+	0	1.93	8	1	1	1	0	0	0	0	0.285	0
2118	Delta(1950)0	0	1.93	8	1	1	0	0	0	0	0	0.285	0
1118	Delta(1950)-	0	1.93	8	1	1	-1	0	0	0	0	0.285	0
12226	Delta(1930)++	0	1.95	6	1	1	2	0	0	0	0	0.3	0
